Time,Temp.,DTA,TG,DTG
min,Cel,uV,ug,ug/min
"0,716666666666667","26,9944877624512","0,0846958160400391","7131,34375","4,3359375"
"0,725","27,0080165863037","0,0873374938964844","7131,296875","4,3515625"
"0,733333333333333","27,0227737426758","0,09002685546875","7131,234375","4,2890625"
"0,741666666666667","27,0326137542725","0,0931167602539063","7131,171875","4,2109375"
"0,75","27,0424518585205","0,0962448120117188","7131,125","3,9921875"
"0,758333333333333","27,0535202026367","0,0994873046875","7131,09375","4,109375"
"0,766666666666667","27,0658187866211","0,102729797363281","7131,046875","4,09375"
"0,775","27,0768871307373","0,106096267700195",7131,"3,828125"
"0,783333333333333","27,0904159545898","0,109415054321289","7130,984375","3,7421875"
"0,791666666666667","27,1014842987061","0,112771987915039","7130,96875","3,671875"
"0,8","27,1174736022949","0,11627197265625","7130,9375","3,4375"
"0,808333333333333","27,1334609985352","0,119848251342773","7130,90625","3,4140625"
"0,816666666666667","27,1420707702637","0,123529434204102","7130,875","3,2734375"
"0,825","27,154369354248","0,126886367797852","7130,859375","3,1875"
"0,833333333333333","27,1617488861084","0,130186080932617","7130,859375","3,1328125"
"0,841666666666667","27,1777362823486","0,133438110351563","7130,828125","3,2421875"
"0,85","27,194953918457","0,136938095092773","7130,828125","3,3046875"
"0,858333333333333","27,2023334503174","0,140485763549805","7130,8125","3,375"
"0,866666666666667","27,2158622741699","0,143871307373047","7130,8125","3,3671875"
"0,875","27,2392292022705","0,147380828857422","7130,78125","3,5"
"0,883333333333333","27,2502975463867","0,150737762451172","7130,765625","3,515625"
"0,891666666666667","27,266284942627","0,154104232788086","7130,71875","3,6875"
"0,9","27,283504486084","0,157537460327148","7130,6875","3,84375"
"0,908333333333333","27,3031806945801","0,161142349243164","7130,671875","4,125"
"0,916666666666667","27,3228588104248","0,164775848388672","7130,625","4,2421875"
"0,925","27,3326988220215","0,168085098266602","7130,59375","4,2421875"
"0,933333333333333","27,3437671661377","0,171527862548828","7130,5625","4,3828125"
"0,941666666666667","27,3634452819824","0,175142288208008","7130,5","4,6953125"
"0,95","27,3782024383545","0,178871154785156","7130,453125","4,9609375"
"0,958333333333333","27,3855819702148","0,18275260925293","7130,375","4,9453125"
"0,966666666666667","27,4003410339355","0,186405181884766","7130,328125","4,8515625"
"0,975","27,4175586700439","0,190238952636719","7130,296875","4,7265625"
"0,983333333333333","27,4310874938965","0,194149017333984","7130,25","4,7265625"
"0,991666666666667","27,4446144104004","0,197973251342773","7130,15625","4,484375"
1,"27,4618320465088","0,202016830444336","7130,09375","4,53125"
"1,00833333333333","27,4815101623535","0,206356048583984","7130,046875","4,6953125"
"1,01666666666667","27,4987277984619","0,210580825805664","7130,015625","4,59375"
"1,025","27,5159473419189","0,214872360229492",7130,"4,078125"
"1,03333333333333","27,5319347381592","0,219516754150391","7129,953125","4,109375"
"1,04166666666667","27,5503826141357","0,224065780639648","7129,9375","4,0078125"
"1,05","27,5700607299805","0,229120254516602","7129,90625","4,09375"
"1,05833333333333","27,5823593139648","0,234193801879883","7129,84375","4,2890625"
"1,06666666666667","27,5971164703369","0,239458084106445","7129,8125","4,078125"
"1,075","27,6143360137939","0,244970321655273","7129,84375","4,2265625"
"1,08333333333333","27,6303234100342","0,250358581542969","7129,8125","4,1875"
"1,09166666666667","27,6450824737549","0,255947113037109","7129,78125","4,21875"
"1,1","27,6623001098633","0,2618408203125","7129,734375","4,421875"
"1,10833333333333","27,6795177459717","0,267553329467773","7129,671875","4,71875"
"1,11666666666667","27,7028846740723","0,273151397705078","7129,671875","4,8359375"
"1,125","27,7250213623047","0,278797149658203","7129,609375","4,9609375"
"1,13333333333333","27,7496185302734","0,284538269042969","7129,578125","5,2421875"
"1,14166666666667","27,7742156982422","0,290555953979492","7129,546875","5,0078125"
"1,15","27,7988128662109","0,296392440795898","7129,484375","5,1640625"
"1,15833333333333","27,8197212219238","0,302190780639648","7129,390625","5,0625"
"1,16666666666667","27,8443183898926","0,308246612548828","7129,34375","5,0625"
"1,175","27,8726043701172","0,314397811889648","7129,28125","4,8203125"
"1,18333333333333","27,8972015380859","0,320396423339844","7129,21875","4,546875"
"1,19166666666667","27,924259185791","0,326404571533203","7129,1875","4,1796875"
"1,2","27,9451656341553","0,33238410949707","7129,140625","4,0390625"
"1,20833333333333","27,9685344696045","0,338363647460938","7129,109375","3,9296875"
"1,21666666666667","27,9931316375732","0,344409942626953","7129,078125","3,8359375"
"1,225","28,0201873779297","0,350379943847656","7129,0625","3,8046875"
"1,23333333333333","28,0472450256348","0,356283187866211","7129,0625","3,921875"
"1,24166666666667","28,0767612457275","0,362329483032227","7129,09375","3,9453125"
"1,25","28,1050472259521","0,368528366088867","7129,0625","4,0546875"
"1,25833333333333","28,1345653533936","0,374727249145508","7129,0625","4,1875"
"1,26666666666667","28,1628513336182","0,380916595458984","7129,03125","4,4375"
"1,275","28,1923675537109","0,387258529663086","7129,015625","4,6953125"
"1,28333333333333","28,2218837738037","0,393791198730469","7128,96875","4,7890625"
"1,29166666666667","28,2464809417725","0,400543212890625","7128,921875","4,7890625"
"1,3","28,2686195373535","0,407695770263672","7128,875","4,765625"
"1,30833333333333","28,2932167053223","0,414571762084961","7128,8125","5,1015625"
"1,31666666666667","28,3165836334229","0,421895980834961","7128,734375","5,28125"
"1,325","28,3424110412598","0,428905487060547","7128,65625","5,4140625"
"1,33333333333333","28,3694667816162","0,43583869934082","7128,609375","5,65625"
"1,34166666666667","28,394063949585","0,442972183227539","7128,5625","5,7734375"
"1,35","28,4248104095459","0,450038909912109","7128,515625","6,0078125"
"1,35833333333333","28,4555568695068","0,457296371459961","7128,4375","5,78125"
"1,36666666666667","28,4887638092041","0,464534759521484","7128,359375","5,8359375"
"1,375","28,5231990814209","0,471687316894531","7128,296875","5,953125"
"1,38333333333333","28,5588645935059","0,478553771972656","7128,21875","6,125"
"1,39166666666667","28,5859222412109","0,485591888427734","7128,15625","5,8515625"
"1,4","28,6166687011719","0,492525100708008","7128,078125","5,875"
"1,40833333333333","28,6461849212646","0,499687194824219","7128,046875","5,734375"
"1,41666666666667","28,6720123291016","0,507020950317383",7128,"6,125"
"1,425","28,6953792572021","0,514440536499023","7127,953125","6,2421875"
"1,43333333333333","28,7199764251709","0,522041320800781","7127,890625","6,015625"
"1,44166666666667","28,7408828735352","0,529270172119141","7127,859375","6,375"
"1,45","28,761791229248","0,536394119262695","7127,8125","6,59375"
"1,45833333333333","28,7913074493408","0,543909072875977","7127,765625","6,9453125"
"1,46666666666667","28,8159046173096","0,551300048828125","7127,6875","7,1015625"
"1,475","28,8380432128906","0,558681488037109","7127,625","7,3359375"
"1,48333333333333","28,8687896728516","0,565967559814453","7127,59375","7,6875"
"1,49166666666667","28,895845413208","0,573215484619141","7127,5","7,625"
"1,5","28,9327411651611","0,580720901489258","7127,40625","7,5625"
"1,50833333333333","28,9684066772461","0,588045120239258","7127,296875","7,4296875"
"1,51666666666667","28,9979228973389","0,59539794921875","7127,203125","7,4609375"
"1,525","29,0274410247803","0,603094100952148","7127,125","7,5234375"
"1,53333333333333","29,0581874847412","0,610885620117188","7127,015625","7,5546875"
"1,54166666666667","29,0754051208496","0,618772506713867","7126,96875","7,6328125"
"1,55","29,1073818206787","0,626697540283203","7126,90625","7,4296875"
"1,55833333333333","29,1405868530273","0,634880065917969","7126,859375","7,53125"
"1,56666666666667","29,1651840209961","0,643110275268555","7126,796875","7,4609375"
"1,575","29,1971607208252","0,651664733886719","7126,75","7,734375"
"1,58333333333333","29,2229881286621","0,660133361816406","7126,671875","7,8984375"
"1,59166666666667","29,2525043487549","0,668430328369141","7126,625",8
"1,6","29,2857093811035","0,676651000976563","7126,578125","8,15625"
"1,60833333333333","29,3201465606689","0,684652328491211","7126,515625","8,265625"
"1,61666666666667","29,3533515930176","0,692958831787109","7126,46875","7,9609375"
"1,625","29,3963966369629","0,700883865356445","7126,375","8,1796875"
